School ID,School,Total,White No,White Pct,African American No,African American Pct,Native American No,Native American Pct,Asian Pacific Islander No,Asian Pacific Islander Pct,Hispanic No,Hispanic Pct,Year
610127,PETERSON,888,244.18669190139144,0.3772848852367204,49.04505557111268,0.07574279893009916,6.270101679203561,0.010003765896428192,243.1055899421597,0.00391073859850716,345.3925609061326,0.533057811338245,2014
609727,PHILLIPS HS,614,1.0060481884985915,0.0020160628328637943,603.9605882700605,0.9868627566868273,2.009072282747887,0.003024094249295691,2.0000985046986743,3.283489955804225e-05,5.024192753994366,0.008064251331455177,2014
610304,PHOENIX MILITARY HS,501,2.0120965307986687,0.004032176932889606,134.80744343081113,0.2691478102703812,1.0060482653993343,0.002016088466444803,1.0000603619301331,2.012064337769264e-05,362.17435141106074,0.7247838036869068,2014
610106,PICCOLO,531,3.024217501439482,0.006054375359870475,314.3733151410692,0.5933287852673066,1.0080725004798272,0.0020181251199568252,1.0000760122455727,1.9003061393190442e-05,211.5943188447659,0.39857971119147295,2014
610129,PICKARD,584,7.012012012012012,0.01201201201201201,15.026026026026026,0.026026026026026026,1.002002002002002,0.002002002002002002,0.0,0.0,560.95995995996,0.95995995995996,2014
610013,PILSEN,421,3.0070915159288396,0.007091515928839392,35.08408511744195,0.08408511744195281,1.00202614740824,0.0020261474082398268,4.000096254033646,9.625403364559746e-05,377.9067009651873,0.9067009651873223,2014
610130,PIRIE,342,0.0,0.0,339.9939819458375,0.9939819458375126,0.0,0.0,0.0,0.0,2.0060180541624875,0.006018054162487463,2014
610131,PLAMONDON,145,1.0141987829614605,0.007099391480730223,30.419878296146045,0.20993914807302233,0.0,0.0,0.0,0.0,113.56592292089249,0.7829614604462476,2014
400068,PLATO CONTR,487,0.0,0.0,481.0,0.9899595914705906,0.0,0.0,1.0,2.0574607642232263e-05,5.0,0.010019833921767113,2014
610132,POE,200,4.061221366256824,0.020407122085607878,184.78557216468548,0.9285240548951584,0.0,0.0,1.000153053415642,5.10178052140197e-05,10.15305341564206,0.0510178052140197,2014
400069,POLARIS CHTR CAMPUS,426,1.0121827411167512,0.0020304568527918783,391.51878172588835,0.9197969543147207,0.0,0.0,0.0,0.0,33.46903553299492,0.07817258883248732,2014
610135,PORTAGE PARK,1029,297.7684687412984,0.2980292963311498,20.31789791608656,0.01986861975540998,12.200777631212564,0.012548601950785252,29.00471538006573,0.00029471125410817327,669.7081403313367,0.6692587707085468,2014
610281,POWELL,575,0.0,0.0,561.9789197345125,0.9789197345125026,0.0,0.0,1.0000174433309785,1.7443330978483653e-05,12.02106282215652,0.02106282215651901,2014
610136,PRESCOTT,328,117.63269362440423,0.36848297913356776,54.04161985734513,0.16897888096361838,2.117740123510134,0.006541117972785227,9.00538445686784,0.000299136492657861,145.20256193787267,0.4556978854373708,2014
610533,PRIETO,1039,11.033098978369388,0.011032992789795859,33.09628793707458,0.03209597902486068,1.0030089980335806,0.0010029993445268962,1.0000289605200536,9.653506684570705e-06,992.8675751260024,0.955858375334132,2014
610229,PRITZKER,725,182.4169790784859,0.2630305962026847,265.2396904099649,0.382490325311404,0.0,0.0,32.01547950175354,0.00048373442979804084,245.32785100979564,0.35399534405611316,2014
400070,PROLOGUE HS,222,5.046370967741935,0.023185483870967742,181.63508064516128,0.8175403225806452,0.0,0.0,0.0,0.0,35.318548387096776,0.15927419354838712,2014
400109,PROLOGUE-JOHNSTON CHTR HS,250,0.0,0.0,249.0,0.996,0.0,0.0,0.0,0.0,1.0,0.004,2014
609679,PROSSER HS,1476,56.346132484170774,0.03845916490786339,308.89461991335577,0.21051332370619963,7.045543747917207,0.005060416435245183,9.000555411559965,6.171239555177053e-05,1094.7131484429963,0.74590538255514,2014
400071,PROVIDENCE CHTR-BUNCHE,512,0.0,0.0,501.43211708200266,0.9827914267273535,0.0,0.0,2.0013830563029646,4.1910797059538485e-05,8.56649986169437,0.017166662475586965,2014
610137,PRUSSING,700,338.8406757204372,0.5200397482610136,17.45048029148725,0.026498840675720437,1.018770012145302,0.0011041183614883517,49.01313900850171,0.0007728828530418463,293.6769349674285,0.4515844098487358,2014
610138,PULASKI,912,107.91511662638824,0.11969478914926548,16.297173269611967,0.018573329350748093,4.0660385043582155,0.004127406522388465,12.002172319222309,0.0001357699513943574,771.7194992804193,0.8574687050262035,2014
610139,PULLMAN,286,0.0,0.0,236.30628803245435,0.8265720081135903,1.0121703853955375,0.0030425963488843813,0.0,0.0,48.6815415821501,0.17038539553752538,2014
610334,RABY HS,488,0.0,0.0,469.0,0.9648197371561181,0.0,0.0,2.0,4.114650625015431e-05,17.0,0.035139116337631775,2014
609941,RANDOLPH,501,1.002004008016032,0.002004008016032064,477.9539078156313,0.9539078156312625,0.0,0.0,0.0,0.0,22.044088176352705,0.044088176352705406,2014
610141,RAVENSWOOD,527,217.30931906356767,0.42933287301831224,57.507882543886055,0.11315750141567918,1.0687820106644326,0.002218774537562337,21.01370419567318,0.000442070828167069,230.10031218620864,0.4548487802002791,2014
610142,RAY,730,134.23010776615698,0.20073433575992625,468.6864449883969,0.699669389960899,2.142718631783069,0.003480942238611438,61.03975267825921,0.0009695775185173412,63.900975935403885,0.09514575452204596,2014
610143,REAVIS,246,2.0081047022098493,0.00810470220984919,237.9756035285106,0.9756035285105963,0.0,0.0,2.000082364859856,8.236485985619097e-05,4.0162094044196985,0.01620940441969838,2014
610144,REILLY,1087,35.26040045628473,0.0325500570355904,14.10578768536567,0.0132234606707086,4.032550057035591,0.0040687571294488,11.000823483503659,0.00010293543795753631,1022.6004383178104,0.9500547897262948,2014
610145,REINBERG,852,215.63036229404,0.25931159243142815,18.30617513323229,0.021869652373734904,0.0,0.0,20.00342248080966,0.0002444629149757982,598.060040091918,0.7185742922798611,2014
610146,REVERE,279,0.0,0.0,277.99598796389165,0.995987963891675,0.0,0.0,0.0,0.0,1.004012036108325,0.004012036108324975,2014
610561,RICHARD T CRANE HS,338,2.04342798406784,0.006203997723977166,243.09555013062658,0.7279357329466543,0.0,0.0,4.000856567733094,0.00012236681901335632,88.86016531757248,0.2657379025103553,2014
609682,RICHARDS HS,354,3.008048061019762,0.008048061019762085,148.42051118828257,0.42051118828256884,1.0030180228824108,0.003018022882410781,1.0000284182945613,2.841829456130679e-05,200.5683943095207,0.5683943095206971,2014
610390,RICKOVER HS,553,50.569971426989945,0.09499523783165782,57.65230063311072,0.10871677218511952,4.044331110988107,0.00738851849801783,23.00263398489467,0.0004389974824448724,417.73076284401657,0.78846047400276,2014
609707,ROBESON HS,295,0.0,0.0,294.0,0.997,0.0,0.0,0.0,0.0,1.0,0.003,2014
610256,ROBINSON,141,1.0,0.006999999999999999,139.0,0.986,0.0,0.0,0.0,0.0,1.0,0.006999999999999999,2014
610147,ROGERS,761,123.28946170057293,0.21491028342882154,133.3942304637445,0.2323717439574133,5.056413949400065,0.009402324900010941,190.02012136359303,0.0033535605988400208,309.23977252268946,0.5399620871149141,2014
609728,ROOSEVELT HS,1357,70.95164801696521,0.055761371913291786,169.66864819744617,0.1333899484984627,4.114802824527366,0.00328008070078187,83.02340612732934,0.0006687464951237907,1029.2414948337318,0.80689985239234,2014
400096,ROWE,692,14.829761721752497,0.021275941583397386,92.22749884704075,0.13403843197540352,1.041488086087625,0.0010637970791698695,2.0011990776325903,3.0745580322828594e-05,581.9000522674866,0.8435910837817063,2014
610308,RUDOLPH,110,9.353690814626018,0.08842270365650425,47.802960494069204,0.45074012351730214,0.0,0.0,4.001568473679051,0.0003921184197627683,48.84178021762572,0.4604450544064307,2014
610152,RUGGLES,409,0.0,0.0,405.99297893681046,0.9929789368104313,0.0,0.0,0.0,0.0,3.0070210631895686,0.0070210631895687055,2014
610125,RUIZ,839,15.054270706683516,0.018090235561172233,2.0060300785203906,0.002010026173463582,5.018090235561172,0.006030078520390745,1.0000359361056042,1.1978701868078555e-05,815.9215730431293,0.9738576810431053,2014
610153,RYDER,376,0.0,0.0,372.99197592778336,0.9919759277833501,0.0,0.0,0.0,0.0,3.00802407221665,0.00802407221664995,2014
610342,SABIN,604,9.091733830140537,0.015288971690089507,100.00295654286988,0.16715942381164525,7.0733870641124295,0.012231177352071606,6.000607508808877,0.00010125146814628813,481.8313150540683,0.8052191756780473,2014
610250,SALAZAR,374,8.021798985267505,0.021798985267505244,90.25016930711756,0.2501693071175602,1.0031141407525008,0.003114140752500749,13.000360818447259,0.0003608184472594451,261.7245567484152,0.7245567484151743,2014
610226,SANDOVAL,1145,13.022109970552222,0.011054985276111314,16.02813996252101,0.014069981260505307,6.010049986614646,0.005024993307323325,3.000052663685317,2.6331842658462836e-05,1106.9396474166267,0.9698237083134016,2014
610017,SAUCEDO,1222,2.0120481927710845,0.002008032128514056,24.12048192771084,0.020080321285140562,8.042168674698795,0.007028112449799196,0.0,0.0,1187.8253012048194,0.9708835341365462,2014
610155,SAUGANASH,574,300.5059771539892,0.6505977153989198,11.241432745948817,0.024143274594881785,0.0,0.0,113.02501549632515,0.002501549632515718,149.22757460373683,0.3227574603736828,2014
610157,SAWYER,1808,23.052104208416836,0.013026052104208418,11.024048096192386,0.006012024048096192,4.008016032064128,0.0020040080160320644,0.0,0.0,1769.9158316633266,0.9789579158316634,2014
610158,SAYRE,530,63.75023229507534,0.12097523532501112,222.0760311881388,0.4218074576818971,2.1327515856663837,0.004282309215044642,4.0025047468993655,8.079828707631398e-05,238.03848018422008,0.4528541994909707,2014
610159,SCAMMON,951,65.84453663537448,0.07037805294787271,13.17387518963592,0.014489599136326732,6.074517938415395,0.006209828201282886,20.002611915121467,0.00021765959345541137,845.9044583214528,0.9087048601210622,2014
610178,SCHMID,210,1.0050251256281406,0.005025125628140704,196.93768844221105,0.9376884422110553,1.0050251256281406,0.005025125628140704,0.0,0.0,11.052261306532664,0.05226130653266332,2014
610165,SCHUBERT,939,26.08442030342761,0.028140101142536053,20.063315227570705,0.021105075856902043,0.0,0.0,2.0000642174832097,2.1405827736601293e-05,890.8522002515185,0.9507334171728252,2014
609729,SCHURZ HS,2302,123.97456841983599,0.055084600367333,219.2195257178254,0.09665788366343339,13.336743594698413,0.006235992494415057,36.00877698335443,0.00016253672878579646,1909.4603852842858,0.8418589867460328,2014
609730,SENN HS,1281,134.38369969920228,0.12176943608895179,368.06602491463593,0.3351673587398871,3.0868059346376686,0.0024112759621574614,184.0623430600052,0.0017317516668109792,591.4011263915189,0.5389201775421926,2014
610167,SEWARD,817,11.013026052104209,0.013026052104208416,5.006012024048096,0.0060120240480961915,0.0,0.0,0.0,0.0,800.9809619238476,0.9809619238476953,2014
400073,SHABAZZ CHTR-DUSABLE,145,0.0,0.0,144.0,0.993,0.0,0.0,0.0,0.0,1.0,0.006999999999999999,2014
400072,SHABAZZ CHTR-SHABAZZ,305,0.0,0.0,302.6150121065375,0.9927360774818402,1.192493946731235,0.0036319612590799033,0.0,0.0,1.192493946731235,0.0036319612590799033,2014
400074,SHABAZZ CHTR-SIZEMORE,268,0.0,0.0,264.7964821409302,0.9921723900357763,0.0,0.0,1.0010790978741773,4.1503764391430305e-05,2.2024387611956406,0.007786106199832324,2014
610081,SHERIDAN,557,153.00748443466372,0.4004989623109145,108.25530147455346,0.2836867649702311,0.0,0.0,177.072311404775,0.004820760318333597,118.6649026860078,0.31099351240052076,2014
610172,SHERMAN,360,2.0,0.005994005994005994,339.0,0.9410589410589412,0.0,0.0,0.0,0.0,19.0,0.05294705294705295,2014
610173,SHERWOOD,354,0.0,0.0,348.98595787362086,0.9859578736208626,1.0030090270812437,0.0030090270812437314,0.0,0.0,4.011033099297894,0.011033099297893683,2014
610174,SHIELDS,1057,20.0,0.019,6.0,0.006,1.0,0.001,0.0,0.0,1030.0,0.9740000000000001,2014
610559,SHIELDS MIDDLE,706,9.0,0.013077725404813879,4.0,0.006035873263760251,6.0,0.008047831018347003,4.0,5.699597038489379e-05,683.0,0.972781574342694,2014
610175,SHOESMITH,344,1.006140152551852,0.0030700762759260807,322.90958744362604,0.954793721813011,1.006140152551852,0.0030700762759260807,6.00035698561348,0.00017849280673988842,13.077775265656793,0.03888763282839702,2014
610176,SHOOP,504,2.004008016032064,0.004008016032064128,496.98597194388776,0.9859719438877755,0.0,0.0,0.0,0.0,5.01002004008016,0.01002004008016032,2014
609692,SIMEON HS,1402,1.0161779575328613,0.0010111223458038423,1389.8543983822044,0.9908998988877655,1.0161779575328613,0.0010111223458038423,0.0,0.0,10.113245702730032,0.007077856420626896,2014
609750,SIMPSON HS,70,2.0,0.028971028971028972,48.0,0.6853146853146853,0.0,0.0,0.0,0.0,20.0,0.28571428571428575,2014
610177,SKINNER,966,263.1203486478579,0.34527233283836667,375.7433552112256,0.4932461897690953,4.202630867148385,0.005332391240746976,206.108027843252,0.0028428379803154165,116.82563743051608,0.15330624817147556,2014
610534,SKINNER NORTH,418,187.67819109728958,0.6030073498957537,65.49308885160511,0.2112726481386582,1.0762929007167377,0.002934342335259142,108.09856020666756,0.0037907771795213795,55.653866943721,0.17899488245080764,2014
609978,SMITH,362,0.0,0.0,358.97578203834513,0.9919273461150353,0.0,0.0,0.0,0.0,3.024217961654894,0.008072653884964682,2014
610179,SMYSER,1019,372.1609329080316,0.378266628002871,9.103735169452312,0.00943046995021008,7.08068290957402,0.0073348099612745065,36.00407203805504,0.00037018527773150466,594.650576974887,0.6045979068079129,2014
610180,SMYTH,459,5.033365567404085,0.011121855801361763,435.86033909655026,0.9534463655167401,0.0,0.0,2.000132167032696,4.405567756530705e-05,16.106163169012998,0.03538772300433288,2014
610182,SOLOMON,358,161.79679902755268,0.7087999115956977,10.507698541329011,0.04615441284809194,0.0,0.0,131.06634927066452,0.0060317518785914246,54.62915316045381,0.239013923677619,2014
610543,SOLORIO HS,1083,15.014014014014014,0.014014014014014014,49.04504504504504,0.04504504504504505,8.007007007007006,0.007007007007007007,0.0,0.0,1010.933933933934,0.933933933933934,2014
609990,SOUTH LOOP,908,262.3456773447588,0.33360168140780083,423.76747189098944,0.5384233019780315,3.169253794243664,0.0036794303096448623,122.0758038285526,0.0016479093163607678,96.64179314145545,0.12264767698816208,2014
610547,SOUTH SHORE INTL HS,669,1.0091738925735807,0.0010193213970645374,645.733545730049,0.9703939700054396,0.0,0.0,3.000411385317201,4.57094796889927e-05,19.256868992060262,0.028540999117807043,2014
610530,SOUTHSHORE,486,0.0,0.0,477.9289752591246,0.9857950518249209,0.0,0.0,1.000104233549861,2.0846709972232182e-05,7.070920507325534,0.014184101465106775,2014
609745,SOUTHSIDE HS,206,9.0,0.044000000000000004,158.0,0.767,0.0,0.0,0.0,0.0,39.0,0.18899999999999997,2014
610183,SPENCER TECH ACAD,800,1.0040201005025127,0.0010050251256281408,790.9557788944725,0.9889447236180905,0.0,0.0,0.0,0.0,8.040201005025125,0.010050251256281407,2014
610184,SPRY,680,3.00802407221665,0.004012036108324975,2.0060180541624875,0.003009027081243731,0.0,0.0,0.0,0.0,674.9859578736209,0.9929789368104313,2014
610357,SPRY HS,183,0.0,0.0,2.0,0.011000000000000001,0.0,0.0,0.0,0.0,181.0,0.9890000000000001,2014
610339,STAGG,558,0.0,0.0,552.9898474589744,0.9949237294871702,0.0,0.0,2.0000722600784746,3.613003923722261e-05,3.010080280947185,0.005040140473592554,2014
609732,STEINMETZ COLLEGE PREP HS,1709,171.71779794494861,0.10254256356408911,216.90442541063527,0.12920363009075228,15.064601815045377,0.00922883072076802,35.00147003675092,0.0002100052501312533,1270.3117047926198,0.7588149703742594,2014
610548,STEM ES,392,72.88023293561146,0.235029116951432,123.17873634418291,0.3973420430228629,0.0,0.0,83.02199505773703,0.00274938221712832,112.91903566246862,0.3648794578085767,2014
610185,STEVENSON,1275,56.2661206160463,0.044353436007716386,65.30845798678094,0.05140966446348944,4.018144587457702,0.003024097909617026,4.000189747319819,3.162455330318459e-05,1145.4070870623952,0.9011811770658739,2014
610163,STOCK,248,187.7516706952936,0.7956064268448741,4.193942840892933,0.017631167353903028,0.0,0.0,12.005865206881841,0.0005332006256220673,44.04852125693161,0.1862292051756007,2014
610191,STONE,629,239.3089800569303,0.49292518729371493,120.71009858023506,0.24852216963833543,2.1112171035398073,0.004119151982955835,145.08546094336657,0.0031652201246878437,121.78424331592826,0.25126827096030596,2014
610192,STOWE,773,7.018036072144288,0.009018036072144289,51.13226452905812,0.06613226452905811,6.0160320641282565,0.008016032064128258,0.0,0.0,708.8336673346694,0.9168336673346693,2014
610405,SUDER,419,66.00749466344473,0.16729122195372723,274.3317588973033,0.6943132414419397,1.026241760306467,0.0021868133588722515,24.007515539944574,0.0006262949953810743,53.626989139000955,0.13558242825007957,2014
609733,SULLIVAN HS,574,25.47340206185567,0.052600229095074454,235.32517338331772,0.4805748203686348,4.07531396438613,0.00836821826512548,86.01611996251171,0.0017911069457461207,223.10999062792877,0.45666562532541916,2014
610194,SUMNER,312,0.0,0.0,307.89700738966536,0.9935629618540848,0.0,0.0,2.0010887168111484,6.804480069677876e-05,2.1019038935234957,0.006368993345218492,2014
610195,SUTHERLAND,729,275.17527643255045,0.37957058477731437,403.11700445091395,0.5560913137194524,0.0,0.0,4.000615849732665,5.598633933320269e-05,46.7071032668029,0.0642821151639,2014
610196,SWIFT,718,123.5929351745976,0.20714574720731813,227.2991855044419,0.38145131497932977,8.375135895857156,0.013893922068783536,123.0584220248043,0.002163778696455273,235.67432140029908,0.3953452370481133,2014
609734,TAFT HS,3233,1597.7570748548412,0.5362773007215952,69.77572317832296,0.02336477866214419,9.253674739760424,0.0033378255231634553,255.06669456504682,0.0008775600664054862,1301.1468326620286,0.43614253502669154,2014
610197,TALCOTT,540,44.0764807360552,0.08280621046578493,30.753536515238643,0.05796434732604945,1.02691201840138,0.0020701552616446232,6.00149511213341,0.00011500862564692352,458.1415756181714,0.857044278320874,2014
610249,TALMAN,442,1.1153846153846154,0.0022624434389140274,5.634615384615385,0.012443438914027152,0.0,0.0,0.0,0.0,435.25,0.9852941176470589,2014
610279,TANNER,402,0.0,0.0,395.98496993987976,0.9849699398797596,0.0,0.0,0.0,0.0,6.015030060120241,0.015030060120240482,2014
610396,TARKINGTON,1034,3.018126711675036,0.0030211186125059897,206.19636297055237,0.19939382842539533,4.024168948900048,0.0040281581500079865,1.0000584355631046,9.739260517427432e-06,819.7612829333094,0.7935471555515733,2014
610198,TAYLOR,529,9.034136546184738,0.01706827309236948,43.16265060240964,0.08132530120481928,3.0120481927710845,0.006024096385542169,0.0,0.0,473.79116465863456,0.8955823293172691,2014
